Date,SessionTime,DriverAhead,DistanceToDriverAhead,Time,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Distance,RelativeDistance,Status,X,Y,Z
2025-03-14 02:34:51.271,0 days 01:19:23.262000,6,2827.417499999997,0 days 00:01:17.306000,9919.0,162.0,4,0.0,True,8,car,4522.936666666668,0.9098280439585391,OnTrack,4058.8694059045047,-4237.5799313990565,85.60717113966697
2025-03-14 02:34:51.354,0 days 01:19:23.345000,6,2830.068882223614,0 days 00:01:17.389000,9867.482888128825,156.79625132614393,4,0.0,True,8,pos,4526.41138428929,0.9105270136260114,OnTrack,4044.0,-4205.0,86.0
2025-03-14 02:34:51.574,0 days 01:19:23.565000,6,2837.096666769207,0 days 00:01:17.609000,9730.931032490325,143.0031345949824,4,0.0,True,8,pos,4534.918643407818,0.9122383227805929,OnTrack,4007.0,-4125.0,87.0
2025-03-14 02:34:51.590,0 days 01:19:23.581000,6,2837.6077777777755,0 days 00:01:17.625000,9721.0,142.0,3,0.0,True,8,car,4535.519444444446,0.9123591791339422,OnTrack,4004.304663933751,-4119.472093925421,87.03201920354056
2025-03-14 02:34:51.774,0 days 01:19:23.765000,6,2844.0477777777746,0 days 00:01:17.809000,9078.84,132.8,3,0.0,True,8,pos,4542.2811706933635,0.9137193591718751,OnTrack,3973.0,-4059.0,87.0
2025-03-14 02:34:51.790,0 days 01:19:23.781000,6,2844.6077777777746,0 days 00:01:17.825000,9023.0,132.0,3,0.0,True,8,car,4542.852777777779,0.9138343429078536,OnTrack,3970.299523925703,-4054.103865914479,86.9873685714785
2025-03-14 02:34:51.974,0 days 01:19:23.965000,6,2851.6099999999974,0 days 00:01:18.009000,9022.233333333334,125.1,3,0.0,True,8,pos,4549.210159107813,0.915113185448991,OnTrack,3938.0,-3999.0,87.0
2025-03-14 02:34:52.030,0 days 01:19:24.021000,6,2853.7411111111087,0 days 00:01:18.065000,9022.0,123.0,3,0.0,True,8,car,4551.052777777779,0.9154838442186818,OnTrack,3926.4222556704135,-3980.1113240923464,87.19030245715831
2025-03-14 02:34:52.194,0 days 01:19:24.185000,6,2860.756655715553,0 days 00:01:18.229000,9145.910917688889,116.62223217777778,3,0.0,True,8,pos,4556.180685071873,0.9165153673654397,OnTrack,3890.0,-3922.0,88.0
2025-03-14 02:34:52.390,0 days 01:19:24.381000,6,2869.1411111111083,0 days 00:01:18.425000,9294.0,109.0,2,0.0,True,8,car,4561.9527777777785,0.9176764740099047,OnTrack,3852.854245543525,-3864.378347036233,88.22225643690562
2025-03-14 02:34:52.614,0 days 01:19:24.605000,6,2879.3455575900853,0 days 00:01:18.649000,8895.54509189684,104.115263823604,2,0.0,True,8,pos,4568.339578707663,0.9189612345593979,OnTrack,3819.0,-3814.0,88.0
2025-03-14 02:34:52.711,0 days 01:19:24.702000,6,2883.764444444443,0 days 00:01:18.746000,8723.0,102.0,2,0.0,True,8,car,4571.047777777779,0.919506012354049,OnTrack,3806.766404012613,-3796.5045371481765,87.98878700294561
2025-03-14 02:34:52.934,0 days 01:19:24.925000,6,2894.3569474844426,0 days 00:01:18.969000,8594.078088,99.2124992,2,0.0,True,8,pos,4577.156797544831,0.9207348948069307,OnTrack,3780.0,-3762.0,88.0
2025-03-14 02:34:53.031,0 days 01:19:25.022000,6,2898.964444444442,0 days 00:01:19.066000,8538.0,98.0,2,0.0,False,8,car,4579.75888888889,0.9212583281097259,OnTrack,3765.9672427759315,-3746.5138823429097,87.90681919926934
2025-03-14 02:34:53.855,0 days 01:19:25.846000,6,2939.935555555553,0 days 00:01:19.890000,8247.638095238095,92.11428571428571,2,23.542857142857144,False,8,pos,4600.818998902676,0.9254947523870338,OnTrack,3592.0,-3634.0,86.0
2025-03-14 02:34:53.871,0 days 01:19:25.862000,6,2940.7311111111085,0 days 00:01:19.906000,8242.0,92.0,2,24.0,False,8,car,4601.225555555558,0.9255765347933578,OnTrack,3588.007816286051,-3633.4144526424316,85.99516372705308
2025-03-14 02:34:54.014,0 days 01:19:26.005000,6,2947.841392071108,0 days 00:01:20.049000,8252.7250048,92.0,2,24.0,False,8,pos,4604.868247046453,0.9263092938652082,OnTrack,3552.0,-3631.0,86.0
2025-03-14 02:34:54.151,0 days 01:19:26.142000,6,2954.65333333333,0 days 00:01:20.186000,8263.0,92.0,2,24.0,False,8,car,4608.381111111114,0.9270159370212351,OnTrack,3518.71670682047,-3631.045891583044,85.94531559908309
2025-03-14 02:34:54.254,0 days 01:19:26.245000,6,2959.746112225628,0 days 00:01:20.289000,8275.308178794192,92.64779888390485,2,24.64779888390485,False,8,pos,4611.041163555405,0.9275510297033973,OnTrack,3490.0,-3636.0,86.0
2025-03-14 02:34:54.310,0 days 01:19:26.301000,6,2962.514999999996,0 days 00:01:20.345000,8282.0,93.0,2,25.0,False,8,car,4612.488611111114,0.9278421963668726,OnTrack,3471.72802453219,-3641.5060894043,86.10662978625871
2025-03-14 02:34:54.550,0 days 01:19:26.541000,6,2974.44833333333,0 days 00:01:20.585000,8445.0,93.0,2,36.0,False,8,car,4618.6886111111135,0.9290893802848159,OnTrack,3386.3628738733814,-3678.7920514257576,86.91273160587508
2025-03-14 02:34:54.594,0 days 01:19:26.585000,6,2976.6238770959203,0 days 00:01:20.629000,8460.850845754374,93.27329044404092,2,39.00619488445014,False,8,pos,4619.83299479891,0.9293195830156828,OnTrack,3376.0,-3684.0,87.0
2025-03-14 02:34:54.711,0 days 01:19:26.702000,6,2982.4088888888855,0 days 00:01:20.746000,8503.0,94.0,2,47.0,False,8,car,4622.892500000003,0.9299350290936939,OnTrack,3359.6173415638673,-3693.4148327100806,87.08101312999538
2025-03-14 02:34:54.874,0 days 01:19:26.865000,6,2990.423046115551,0 days 00:01:20.909000,8667.62980608,94.81499904,2,51.074995200000004,False,8,pos,4627.192348828631,0.9307999810789608,OnTrack,3346.0,-3706.0,87.0
2025-03-14 02:34:54.911,0 days 01:19:26.902000,6,2992.2422222222176,0 days 00:01:20.946000,8705.0,95.0,2,52.0,False,8,car,4628.170277777781,0.9309966999915849,OnTrack,3340.662615189874,-3710.9077002873064,86.98618998884652
2025-03-14 02:34:55.151,0 days 01:19:27.142000,6,3004.042222222218,0 days 00:01:21.186000,9036.0,96.0,2,63.0,False,8,car,4634.5702777777815,0.9322841156488167,OnTrack,3290.415273790203,-3757.4999707404686,86.96609089267442
2025-03-14 02:34:55.215,0 days 01:19:27.206000,6,3007.1177777777734,0 days 00:01:21.250000,9240.0,98.0,2,65.8,False,8,pos,4636.340184759914,0.9326401478301669,OnTrack,3278.0,-3770.0,87.0
2025-03-14 02:34:55.311,0 days 01:19:27.302000,6,3011.7311111111067,0 days 00:01:21.346000,9546.0,101.0,2,70.0,False,8,car,4639.0591666666705,0.9331870946861808,OnTrack,3261.9855750533707,-3787.41085967973,87.08810625752949
2025-03-14 02:34:55.434,0 days 01:19:27.425000,6,3017.436935537773,0 days 00:01:21.469000,9951.8993664,104.68999424,2,75.53499136,False,8,pos,4642.660846313372,0.9339116038689147,OnTrack,3237.0,-3820.0,87.0
2025-03-14 02:34:55.511,0 days 01:19:27.502000,6,3021.008888888884,0 days 00:01:21.546000,10206.0,107.0,2,79.0,False,8,car,4645.003611111115,0.9343828713817,OnTrack,3212.4469513951026,-3855.1603710438026,86.64268026455244
2025-03-14 02:34:55.615,0 days 01:19:27.606000,6,3025.6022222222173,0 days 00:01:21.650000,10493.95,112.2,2,80.95,False,8,pos,4648.292399037879,0.9350444396739234,OnTrack,3180.0,-3903.0,86.0
2025-03-14 02:34:55.671,0 days 01:19:27.662000,6,3028.0755555555506,0 days 00:01:21.706000,10649.0,115.0,2,82.0,False,8,car,4650.114722222226,0.9354110158301837,OnTrack,3169.9677694633397,-3918.117224798357,85.70645288428835
2025-03-14 02:34:55.875,0 days 01:19:27.866000,6,3036.6322222222175,0 days 00:01:21.910000,10631.514285714286,121.55714285714286,2,86.37142857142857,False,8,pos,4657.0369411316515,0.936803480362493,OnTrack,3159.0,-3938.0,85.0
2025-03-14 02:34:55.951,0 days 01:19:27.942000,6,3039.819999999995,0 days 00:01:21.986000,10625.0,124.0,2,88.0,False,8,car,4659.75916666667,0.93735107970254,OnTrack,3150.9545642779603,-3952.7279006125823,84.90967553328177
2025-03-14 02:34:56.191,0 days 01:19:28.182000,6,3049.019999999996,0 days 00:01:22.226000,10147.0,137.0,3,89.0,False,8,car,4668.892500000004,0.9391883291300479,OnTrack,3099.936960561149,-4038.538056821967,84.99953402994367
2025-03-14 02:34:56.194,0 days 01:19:28.185000,6,3049.127493119996,0 days 00:01:22.229000,10157.3993344,137.1124928,3,88.937504,False,8,pos,4669.010782600734,0.9392121227038228,OnTrack,3099.0,-4040.0,85.0
2025-03-14 02:34:56.414,0 days 01:19:28.405000,6,3057.010835626663,0 days 00:01:22.449000,10920.066888533333,145.3625024,3,84.35416533333333,False,8,pos,4677.920420255855,0.9410043738003014,OnTrack,3022.0,-4156.0,85.0
2025-03-14 02:34:56.431,0 days 01:19:28.422000,6,3057.6199999999963,0 days 00:01:22.466000,10979.0,146.0,3,84.0,False,8,car,4678.625833333337,0.9411462737754214,OnTrack,3017.560833293633,-4162.631637437352,85.00961732695167
2025-03-14 02:34:56.711,0 days 01:19:28.702000,6,3067.186666666663,0 days 00:01:22.746000,10844.0,152.0,3,32.0,True,8,car,4690.448055555559,0.9435244165866968,OnTrack,2976.8734186081883,-4214.287134603426,85.24568410178674
2025-03-14 02:34:56.793,0 days 01:19:28.784000,6,3070.0566621866624,0 days 00:01:22.828000,10677.9502592,150.9750016,3,30.9750016,True,8,pos,4693.8777733534125,0.9442143341480784,OnTrack,2949.0,-4236.0,85.0
2025-03-14 02:34:56.951,0 days 01:19:28.942000,6,3075.5866666666616,0 days 00:01:22.986000,10358.0,149.0,3,29.0,True,8,car,4700.381388888893,0.9455225929713588,OnTrack,2857.3938956060842,-4303.693864607848,83.90664459309623
2025-03-14 02:34:57.073,0 days 01:19:29.064000,6,3080.093884159995,0 days 00:01:23.108000,10229.028706742858,146.38571702857143,3,26.821430857142857,True,8,pos,4705.2837838726045,0.9465087523557283,OnTrack,2792.0,-4351.0,83.0
2025-03-14 02:34:57.231,0 days 01:19:29.222000,6,3085.9311111111065,0 days 00:01:23.266000,10062.0,143.0,3,24.0,True,8,car,4711.503611111115,0.9477599246951245,OnTrack,2754.462212870863,-4376.723530859419,82.26176382995757
2025-03-14 02:34:57.334,0 days 01:19:29.325000,6,3089.850835768885,0 days 00:01:23.369000,9837.45986048,140.93999872,3,25.03000064,True,8,pos,4715.500296132871,0.948563892644192,OnTrack,2737.0,-4381.0,82.0
2025-03-14 02:34:57.431,0 days 01:19:29.422000,6,3093.5422222222196,0 days 00:01:23.466000,9626.0,139.0,3,26.0,True,8,car,4719.225833333337,0.9493133168509857,OnTrack,2714.294745275776,-4380.773071409131,81.88813093784582
2025-03-14 02:34:57.714,0 days 01:19:29.705000,6,3104.704992426663,0 days 00:01:23.749000,9833.533192533334,136.64166826666667,3,29.14444231111111,True,8,pos,4729.923595312783,0.9514652647056229,OnTrack,2625.0,-4376.0,82.0
2025-03-14 02:34:57.791,0 days 01:19:29.782000,6,3107.7422222222185,0 days 00:01:23.826000,9890.0,136.0,3,30.0,False,8,car,4732.825833333337,0.9520490751226035,OnTrack,2599.9460011174997,-4382.304937575971,82.00631011084232
2025-03-14 02:34:57.894,0 days 01:19:29.885000,6,3111.8622247822186,0 days 00:01:23.929000,9845.366638933334,136.0,3,33.43333546666667,False,8,pos,4736.715415149769,0.9528314983305033,OnTrack,2559.0,-4393.0,82.0
2025-03-14 02:34:58.031,0 days 01:19:30.022000,6,3117.342222222219,0 days 00:01:24.066000,9786.0,136.0,3,38.0,False,8,car,4741.892500000004,0.9538729139703486,OnTrack,2475.1865667038414,-4402.938815489936,81.99883493638828
2025-03-14 02:34:58.134,0 days 01:19:30.125000,6,3121.4908359111073,0 days 00:01:24.169000,9831.32002816,136.0,3,39.03000064,False,8,pos,4745.77843039849,0.9546546026637741,OnTrack,2419.0,-4407.0,82.0
2025-03-14 02:34:58.231,0 days 01:19:30.222000,6,3125.3977777777736,0 days 00:01:24.266000,9874.0,136.0,3,40.0,False,8,car,4749.448055555559,0.9553927796768028,OnTrack,2389.4900713952848,-4408.078288738034,82.0003988488211
2025-03-14 02:34:58.434,0 days 01:19:30.425000,6,3133.5741572929282,0 days 00:01:24.469000,10142.545146674327,137.2727258136224,3,59.09088720433611,False,8,pos,4757.203788185934,0.9569529127426853,OnTrack,2359.0,-4402.0,82.0
2025-03-14 02:34:58.550,0 days 01:19:30.541000,6,3138.246388888887,0 days 00:01:24.585000,10296.0,138.0,3,70.0,False,8,car,4761.676388888892,0.9578526152698,OnTrack,2319.8248600704746,-4393.7386280510755,81.99994831260375
2025-03-14 02:34:58.694,0 days 01:19:30.685000,6,3144.006391178578,0 days 00:01:24.729000,10392.596311690459,139.78882058686037,3,70.0,False,8,pos,4767.2715355691425,0.9589781276824036,OnTrack,2261.0,-4380.0,82.0
2025-03-14 02:34:58.711,0 days 01:19:30.702000,6,3144.6863888888874,0 days 00:01:24.746000,10404.0,140.0,3,70.0,False,8,car,4767.937500000003,0.9591120922191927,OnTrack,2254.6102311488467,-4378.240733520781,82.00000305443315
2025-03-14 02:34:58.870,0 days 01:19:30.861000,6,3150.9138888888865,0 days 00:01:24.905000,10782.0,143.0,3,74.0,False,8,car,4774.253333333337,0.960382577019474,OnTrack,2198.7591781031,-4358.982336842353,82.00000297506003
2025-03-14 02:34:58.934,0 days 01:19:30.925000,6,3153.2783333333314,0 days 00:01:24.969000,10934.266666666666,145.13333333333333,3,77.2,False,8,pos,4776.8680971182785,0.960908559493958,OnTrack,2173.0,-4346.0,82.0
2025-03-14 02:34:59.110,0 days 01:19:31.101000,6,3159.780555555554,0 days 00:01:25.145000,11353.0,151.0,3,86.0,False,8,car,4784.320000000003,0.9624075745636617,OnTrack,2088.714937843441,-4292.334574614432,81.99999963242989
2025-03-14 02:34:59.154,0 days 01:19:31.145000,6,3161.2472136888873,0 days 00:01:25.189000,11436.966178133333,152.58887964444443,3,87.71110115555555,False,8,pos,4786.251278246752,0.9627960679782454,OnTrack,2070.0,-4279.0,82.0
2025-03-14 02:34:59.470,0 days 01:19:31.461000,6,3171.7805555555533,0 days 00:01:25.505000,12040.0,164.0,3,100.0,False,8,car,4800.720000000003,0.9657065771853182,OnTrack,1986.0149381194894,-4203.819623812071,82.00000010593035
2025-03-14 02:34:59.555,0 days 01:19:31.546000,6,3174.5194434709706,0 days 00:01:25.590000,12077.484458726742,166.1118004916474,3,100.0,False,8,pos,4804.660722400188,0.9664992877663809,OnTrack,1962.0,-4180.0,82.0
2025-03-14 02:34:59.631,0 days 01:19:31.622000,6,3176.9683333333314,0 days 00:01:25.666000,12111.0,168.0,3,100.0,False,8,car,4808.233333333336,0.9672179495245893,OnTrack,1936.6871217791017,-4155.4444376600295,81.99999998285989
2025-03-14 02:34:59.714,0 days 01:19:31.705000,6,3179.3891605809813,0 days 00:01:25.749000,11760.2673393821,170.86206177062084,3,100.0,False,8,pos,4812.230369436613,0.9680219880967578,OnTrack,1907.0,-4127.0,82.0
2025-03-14 02:34:59.835,0 days 01:19:31.826000,6,3182.9183321396004,0 days 00:01:25.870000,11248.956285801874,175.03448134731408,3,100.0,False,8,pos,4818.2323036386915,0.9692293293569816,OnTrack,1864.0,-4086.0,82.0
2025-03-14 02:34:59.950,0 days 01:19:31.941000,6,3186.2724999999964,0 days 00:01:25.985000,10763.0,179.0,4,100.0,False,8,car,4824.094722222226,0.9704086058372454,OnTrack,1822.537165354727,-4045.8338622382435,81.99999999961813
2025-03-14 02:35:00.014,0 days 01:19:32.005000,6,3187.943611554889,0 days 00:01:26.049000,10998.817490009624,181.92116260147057,4,100.0,False,8,pos,4827.419882680808,0.9710774907805562,OnTrack,1799.0,-4023.0,82.0
2025-03-14 02:35:00.191,0 days 01:19:32.182000,6,3192.565277777776,0 days 00:01:26.226000,11651.0,190.0,4,100.0,False,8,car,4836.81416666667,0.9729672327011623,OnTrack,1731.874607292101,-3958.4493158950877,82.00000000011956
2025-03-14 02:35:00.294,0 days 01:19:32.285000,6,3195.0544459911093,0 days 00:01:26.329000,11702.500032,192.5750016,4,100.0,False,8,pos,4842.373547131718,0.9740855504285391,OnTrack,1692.0,-3920.0,82.0
2025-03-14 02:35:00.471,0 days 01:19:32.462000,6,3199.3319444444433,0 days 00:01:26.506000,11791.0,197.0,4,100.0,False,8,car,4852.136388888892,0.9760494309499863,OnTrack,1622.621101523376,-3852.4533612761534,81.99999999998592
2025-03-14 02:35:00.554,0 days 01:19:32.545000,6,3201.061106764193,0 days 00:01:26.589000,11600.282611103175,200.12224920431365,4,100.0,False,8,pos,4856.842191729244,0.9769960441150669,OnTrack,1589.0,-3820.0,82.0
2025-03-14 02:35:00.715,0 days 01:19:32.706000,6,3204.415276757922,0 days 00:01:26.750000,11230.3355356819,206.17868154408896,4,100.0,False,8,pos,4866.201090977356,0.9788786680879537,OnTrack,1523.0,-3757.0,82.0
2025-03-14 02:35:00.790,0 days 01:19:32.781000,6,3205.9777777777754,0 days 00:01:26.825000,11058.0,209.0,4,100.0,False,8,car,4870.656111111114,0.9797748341306853,OnTrack,1495.5481789202227,-3730.400433080902,81.99999999999909
2025-03-14 02:35:00.975,0 days 01:19:32.966000,6,3209.4722210133314,0 days 00:01:27.010000,10915.946477714286,213.6249984,4,33.92859428571428,False,8,pos,4881.861851961285,0.9820289663527777,OnTrack,1414.0,-3651.0,82.0
2025-03-14 02:35:01.070,0 days 01:19:33.061000,6,3211.2666666666646,0 days 00:01:27.105000,10843.0,216.0,5,0.0,False,8,car,4887.456111111114,0.9831543002309189,OnTrack,1341.631445292216,-3581.7060640112672,82.00000000000004
2025-03-14 02:35:01.134,0 days 01:19:33.125000,6,3212.8133337440645,0 days 00:01:27.169000,10582.750968232622,210.6887952700535,5,0.0,False,8,pos,4891.09373676611,0.9838860402658234,OnTrack,1297.0,-3539.0,82.0
2025-03-14 02:35:01.311,0 days 01:19:33.302000,6,3217.090833333332,0 days 00:01:27.346000,9863.0,196.0,5,0.0,True,8,car,4900.577222222226,0.985793725837907,OnTrack,1241.8465569891534,-3485.5763947510413,81.99999999999999
2025-03-14 02:35:01.471,0 days 01:19:33.462000,6,3221.890833333332,0 days 00:01:27.506000,9147.0,175.0,5,0.0,True,8,car,4908.355000000003,0.987358293476904,OnTrack,1218.9330098391265,-3462.905655891279,82.0
2025-03-14 02:35:01.475,0 days 01:19:33.466000,6,3222.0419444444433,0 days 00:01:27.510000,9139.766666666666,174.6888888888889,5,0.0,True,8,pos,4908.539399100982,0.9873953869596822,OnTrack,1218.0,-3462.0,82.0
2025-03-14 02:35:01.714,0 days 01:19:33.705000,6,3231.0708260799984,0 days 00:01:27.749000,8707.5753472,156.10001493333334,5,0.0,True,8,pos,4918.668416006788,0.9894329267966978,OnTrack,1141.0,-3388.0,82.0
2025-03-14 02:35:01.831,0 days 01:19:33.822000,6,3235.4908333333315,0 days 00:01:27.866000,8496.0,147.0,4,0.0,True,8,car,4923.055000000003,0.9903153263146083,OnTrack,1106.2475887548671,-3354.8086311082666,81.99999999999999
2025-03-14 02:35:01.974,0 days 01:19:33.965000,6,3242.124447413332,0 days 00:01:28.009000,8770.20262272,135.91749504,4,0.0,True,8,pos,4927.943284200516,0.9912986471922239,OnTrack,1069.0,-3319.0,82.0
2025-03-14 02:35:02.214,0 days 01:19:34.205000,6,3253.257780746666,0 days 00:01:28.249000,9230.40262272,117.31749504,4,0.0,True,8,pos,4935.416005463463,0.9928018500603564,OnTrack,1013.0,-3264.0,82.0
2025-03-14 02:35:02.231,0 days 01:19:34.222000,6,3254.046388888888,0 days 00:01:28.266000,9263.0,116.0,3,0.0,True,8,car,4935.943888888892,0.9929080384020891,OnTrack,1009.2717319033644,-3260.4050633268744,82.0
2025-03-14 02:35:02.391,0 days 01:19:34.382000,6,3261.8241666666654,0 days 00:01:28.426000,8423.0,109.0,2,0.0,True,8,car,4940.788333333336,0.9938825405315214,OnTrack,975.7220189801767,-3228.532720954619,82.00000000000001
2025-03-14 02:35:02.415,0 days 01:19:34.406000,6,3263.170833333332,0 days 00:01:28.450000,8295.457142857143,106.85714285714286,2,0.0,True,8,pos,4941.44416861547,0.9940144675019564,OnTrack,971.0,-3224.0,82.0
2025-03-14 02:35:02.635,0 days 01:19:34.626000,6,3275.515277777776,0 days 00:01:28.670000,7126.314285714286,87.21428571428571,2,0.0,True,8,pos,4946.548096120172,0.9950411669055391,OnTrack,931.0,-3185.0,82.0
2025-03-14 02:35:02.671,0 days 01:19:34.662000,6,3277.535277777776,0 days 00:01:28.706000,6935.0,84.0,2,0.0,True,8,car,4947.321666666669,0.9951967773482789,OnTrack,924.6552728882726,-3178.9848318060253,81.99999999999997
2025-03-14 02:35:02.834,0 days 01:19:34.825000,6,3287.1341553599987,0 days 00:01:28.869000,6321.30572288,76.66500864,2,0.0,True,8,pos,4950.740462113588,0.9958844977837846,OnTrack,897.0,-3153.0,82.0
2025-03-14 02:35:02.871,0 days 01:19:34.862000,6,3289.3130555555545,0 days 00:01:28.906000,6182.0,75.0,2,0.0,True,8,car,4951.488333333336,0.996034938583456,OnTrack,891.3326029469233,-3147.410794561474,82.00000000000001
2025-03-14 02:35:02.974,0 days 01:19:34.965000,6,3295.578892782221,0 days 00:01:29.009000,6258.9281728,73.0687488,2,8.04688,True,8,pos,4953.505825926726,0.9964407747636247,OnTrack,876.0,-3132.0,82.0
2025-03-14 02:35:03.191,0 days 01:19:35.182000,6,3308.77972222222,0 days 00:01:29.226000,6421.0,69.0,2,25.0,False,8,car,4957.62166666667,0.9972687119216365,OnTrack,836.9938412530779,-3094.7943946123405,82.0
2025-03-14 02:35:03.214,0 days 01:19:35.205000,6,3310.1661149688866,0 days 00:01:29.249000,6475.3376512,69.2875008,2,29.0250112,False,8,pos,4958.068747747888,0.9973586461691384,OnTrack,832.0,-3090.0,82.0
2025-03-14 02:35:03.431,0 days 01:19:35.422000,6,3323.246388888888,0 days 00:01:29.466000,6988.0,72.0,2,67.0,False,8,car,4962.42166666667,0.9982342736645604,OnTrack,776.909739454284,-3036.220231730968,81.99999999999999
2025-03-14 02:35:03.534,0 days 01:19:35.525000,6,3323.246388888888,0 days 00:01:29.569000,6998.04250624,73.80250112,2,73.69500416,False,8,pos,4964.586957363959,0.9986698407186463,OnTrack,754.0,-3014.0,82.0
2025-03-14 02:35:03.754,0 days 01:19:35.745000,6,3323.246388888888,0 days 00:01:29.789000,7019.49248128,77.65249664,2,87.99498752,False,8,pos,4969.432490649983,0.9996445618780314,OnTrack,719.0,-2981.0,82.0
2025-03-14 02:35:03.813,0 days 01:19:35.804000,6,3323.246388888888,0 days 00:01:29.848000,7025.24498752,78.68499776,2,91.82999168,False,8,interpolation,4970.783090483135,0.9999162467798839,OnTrack,708.8615386419709,-2971.3329045413907,82.0
